scenario,replication,seed,n,tau,estimator,estimate,bias,success,error,n_total,n_treated,n_control,n_matched_treated,n_unique_matched_controls,uses_matching,estimand,covariates,uses_forbidden_variables,mean_match_distance,max_match_distance,share_treated_outside_common_support,warnings,model_formula,params_overridden,matching_options
A,35,20360536,1000,2.0,psm,2.477221915481727,0.477221915481727,True,,1000,519,481,519.0,245.0,True,ATT,"x1,x2",False,0.0015776828608963988,0.05077778223756246,0.011560693641618497,,,False,{}
A,35,20360536,1000,2.0,did,2.1099739194342395,0.10997391943423951,True,,1000,519,481,,,False,ATE/ATT under constant tau,,False,,,,,delta_y ~ treated,False,{}
A,35,20360536,1000,2.0,did_with_covariates,2.082302779991156,0.08230277999115598,True,,1000,519,481,,,False,ATE/ATT under constant tau,"x1,x2",False,,,,,delta_y ~ treated + x1 + x2,False,{}
A,35,20360536,1000,2.0,psm_did,2.0384322252791,0.03843222527910006,True,,1000,519,481,519.0,245.0,True,ATT,"x1,x2",False,0.0015776828608963988,0.05077778223756246,0.011560693641618497,,,False,{}
A,36,20360537,1000,2.0,psm,2.6686258429685386,0.6686258429685386,True,,1000,498,502,498.0,245.0,True,ATT,"x1,x2",False,0.001500138296285664,0.07171331427027605,0.024096385542168676,,,False,{}
A,36,20360537,1000,2.0,did,1.9996782194297602,-0.00032178057023979356,True,,1000,498,502,,,False,ATE/ATT under constant tau,,False,,,,,delta_y ~ treated,False,{}
A,36,20360537,1000,2.0,did_with_covariates,2.02279377791577,0.022793777915770086,True,,1000,498,502,,,False,ATE/ATT under constant tau,"x1,x2",False,,,,,delta_y ~ treated + x1 + x2,False,{}
A,36,20360537,1000,2.0,psm_did,2.1256405738730457,0.12564057387304572,True,,1000,498,502,498.0,245.0,True,ATT,"x1,x2",False,0.001500138296285664,0.07171331427027605,0.024096385542168676,,,False,{}
A,37,20360538,1000,2.0,psm,2.473352642480493,0.473352642480493,True,,1000,480,520,480.0,244.0,True,ATT,"x1,x2",False,0.002029525766003341,0.07059936798307298,0.027083333333333334,,,False,{}
A,37,20360538,1000,2.0,did,2.1142003414824444,0.1142003414824444,True,,1000,480,520,,,False,ATE/ATT under constant tau,,False,,,,,delta_y ~ treated,False,{}
A,37,20360538,1000,2.0,did_with_covariates,2.1191544358148806,0.11915443581488061,True,,1000,480,520,,,False,ATE/ATT under constant tau,"x1,x2",False,,,,,delta_y ~ treated + x1 + x2,False,{}
A,37,20360538,1000,2.0,psm_did,2.1958622829188057,0.1958622829188057,True,,1000,480,520,480.0,244.0,True,ATT,"x1,x2",False,0.002029525766003341,0.07059936798307298,0.027083333333333334,,,False,{}
A,38,20360539,1000,2.0,psm,2.7715334396080875,0.7715334396080875,True,,1000,488,512,488.0,254.0,True,ATT,"x1,x2",False,0.0011156626046820882,0.020060910996522408,0.00819672131147541,,,False,{}
A,38,20360539,1000,2.0,did,2.0081973749308832,0.008197374930883239,True,,1000,488,512,,,False,ATE/ATT under constant tau,,False,,,,,delta_y ~ treated,False,{}
A,38,20360539,1000,2.0,did_with_covariates,2.007767647559789,0.007767647559789204,True,,1000,488,512,,,False,ATE/ATT under constant tau,"x1,x2",False,,,,,delta_y ~ treated + x1 + x2,False,{}
A,38,20360539,1000,2.0,psm_did,2.0195793950497762,0.019579395049776238,True,,1000,488,512,488.0,254.0,True,ATT,"x1,x2",False,0.0011156626046820882,0.020060910996522408,0.00819672131147541,,,False,{}
A,39,20360540,1000,2.0,psm,2.4211189948146035,0.42111899481460346,True,,1000,477,523,477.0,241.0,True,ATT,"x1,x2",False,0.0015960337076259944,0.043856395716593055,0.016771488469601678,,,False,{}
A,39,20360540,1000,2.0,did,2.0058221127570515,0.0058221127570514675,True,,1000,477,523,,,False,ATE/ATT under constant tau,,False,,,,,delta_y ~ treated,False,{}
A,39,20360540,1000,2.0,did_with_covariates,1.995889687055131,-0.004110312944868966,True,,1000,477,523,,,False,ATE/ATT under constant tau,"x1,x2",False,,,,,delta_y ~ treated + x1 + x2,False,{}
A,39,20360540,1000,2.0,psm_did,1.9444377820426209,-0.055562217957379145,True,,1000,477,523,477.0,241.0,True,ATT,"x1,x2",False,0.0015960337076259944,0.043856395716593055,0.016771488469601678,,,False,{}
A,40,20360541,1000,2.0,psm,2.40766245093889,0.40766245093889,True,,1000,513,487,513.0,246.0,True,ATT,"x1,x2",False,0.0023716562819912634,0.10070849361041001,0.037037037037037035,,,False,{}
A,40,20360541,1000,2.0,did,2.0394613403579767,0.03946134035797666,True,,1000,513,487,,,False,ATE/ATT under constant tau,,False,,,,,delta_y ~ treated,False,{}
A,40,20360541,1000,2.0,did_with_covariates,2.0820869262261263,0.08208692622612634,True,,1000,513,487,,,False,ATE/ATT under constant tau,"x1,x2",False,,,,,delta_y ~ treated + x1 + x2,False,{}
A,40,20360541,1000,2.0,psm_did,2.0110111043589813,0.011011104358981338,True,,1000,513,487,513.0,246.0,True,ATT,"x1,x2",False,0.0023716562819912634,0.10070849361041001,0.037037037037037035,,,False,{}
A,41,20360542,1000,2.0,psm,2.391395397022468,0.39139539702246795,True,,1000,492,508,492.0,261.0,True,ATT,"x1,x2",False,0.0008339948071229079,0.018923157045092398,0.006097560975609756,,,False,{}
A,41,20360542,1000,2.0,did,2.0300936166254226,0.030093616625422648,True,,1000,492,508,,,False,ATE/ATT under constant tau,,False,,,,,delta_y ~ treated,False,{}
A,41,20360542,1000,2.0,did_with_covariates,2.0554115548519283,0.05541155485192828,True,,1000,492,508,,,False,ATE/ATT under constant tau,"x1,x2",False,,,,,delta_y ~ treated + x1 + x2,False,{}
A,41,20360542,1000,2.0,psm_did,1.915008629446804,-0.08499137055319594,True,,1000,492,508,492.0,261.0,True,ATT,"x1,x2",False,0.0008339948071229079,0.018923157045092398,0.006097560975609756,,,False,{}
A,42,20360543,1000,2.0,psm,2.4082243472731935,0.40822434727319346,True,,1000,491,509,491.0,226.0,True,ATT,"x1,x2",False,0.0019455498734483386,0.057842317098828255,0.018329938900203666,,,False,{}
A,42,20360543,1000,2.0,did,2.143940057491668,0.14394005749166805,True,,1000,491,509,,,False,ATE/ATT under constant tau,,False,,,,,delta_y ~ treated,False,{}
A,42,20360543,1000,2.0,did_with_covariates,2.133695057434025,0.133695057434025,True,,1000,491,509,,,False,ATE/ATT under constant tau,"x1,x2",False,,,,,delta_y ~ treated + x1 + x2,False,{}
A,42,20360543,1000,2.0,psm_did,2.2198966390810564,0.2198966390810564,True,,1000,491,509,491.0,226.0,True,ATT,"x1,x2",False,0.0019455498734483386,0.057842317098828255,0.018329938900203666,,,False,{}
A,43,20360544,1000,2.0,psm,2.4521338448229977,0.4521338448229977,True,,1000,492,508,492.0,239.0,True,ATT,"x1,x2",False,0.0011840712879212136,0.08123779054471936,0.006097560975609756,,,False,{}
A,43,20360544,1000,2.0,did,2.1250621345102685,0.12506213451026849,True,,1000,492,508,,,False,ATE/ATT under constant tau,,False,,,,,delta_y ~ treated,False,{}
A,43,20360544,1000,2.0,did_with_covariates,2.116059667808816,0.11605966780881616,True,,1000,492,508,,,False,ATE/ATT under constant tau,"x1,x2",False,,,,,delta_y ~ treated + x1 + x2,False,{}
A,43,20360544,1000,2.0,psm_did,2.036718770186808,0.036718770186808136,True,,1000,492,508,492.0,239.0,True,ATT,"x1,x2",False,0.0011840712879212136,0.08123779054471936,0.006097560975609756,,,False,{}
A,44,20360545,1000,2.0,psm,2.5756613447120023,0.5756613447120023,True,,1000,508,492,508.0,242.0,True,ATT,"x1,x2",False,0.0019926393092719683,0.07849566383582018,0.031496062992125984,,,False,{}
A,44,20360545,1000,2.0,did,2.0481381294108925,0.04813812941089246,True,,1000,508,492,,,False,ATE/ATT under constant tau,,False,,,,,delta_y ~ treated,False,{}
A,44,20360545,1000,2.0,did_with_covariates,2.018478021139252,0.01847802113925212,True,,1000,508,492,,,False,ATE/ATT under constant tau,"x1,x2",False,,,,,delta_y ~ treated + x1 + x2,False,{}
A,44,20360545,1000,2.0,psm_did,1.8654791315997608,-0.13452086840023925,True,,1000,508,492,508.0,242.0,True,ATT,"x1,x2",False,0.0019926393092719683,0.07849566383582018,0.031496062992125984,,,False,{}
A,45,20360546,1000,2.0,psm,2.29870784143459,0.29870784143458984,True,,1000,496,504,496.0,226.0,True,ATT,"x1,x2",False,0.0015654920289812516,0.045915337172145354,0.010080645161290322,,,False,{}
A,45,20360546,1000,2.0,did,1.853852596996136,-0.14614740300386408,True,,1000,496,504,,,False,ATE/ATT under constant tau,,False,,,,,delta_y ~ treated,False,{}
A,45,20360546,1000,2.0,did_with_covariates,1.830188837756995,-0.16981116224300496,True,,1000,496,504,,,False,ATE/ATT under constant tau,"x1,x2",False,,,,,delta_y ~ treated + x1 + x2,False,{}
A,45,20360546,1000,2.0,psm_did,1.6567279996616668,-0.34327200033833316,True,,1000,496,504,496.0,226.0,True,ATT,"x1,x2",False,0.0015654920289812516,0.045915337172145354,0.010080645161290322,,,False,{}
A,46,20360547,1000,2.0,psm,2.4188680429668103,0.41886804296681035,True,,1000,490,510,490.0,247.0,True,ATT,"x1,x2",False,0.0013118146665607744,0.043155009114112186,0.022448979591836733,,,False,{}
A,46,20360547,1000,2.0,did,1.958075355068606,-0.04192464493139392,True,,1000,490,510,,,False,ATE/ATT under constant tau,,False,,,,,delta_y ~ treated,False,{}
A,46,20360547,1000,2.0,did_with_covariates,1.9386073980103837,-0.06139260198961627,True,,1000,490,510,,,False,ATE/ATT under constant tau,"x1,x2",False,,,,,delta_y ~ treated + x1 + x2,False,{}
A,46,20360547,1000,2.0,psm_did,1.9305711305580546,-0.06942886944194537,True,,1000,490,510,490.0,247.0,True,ATT,"x1,x2",False,0.0013118146665607744,0.043155009114112186,0.022448979591836733,,,False,{}
A,47,20360548,1000,2.0,psm,2.5526992253511263,0.5526992253511263,True,,1000,508,492,508.0,238.0,True,ATT,"x1,x2",False,0.0014954733249333523,0.03245656327522772,0.013779527559055118,,,False,{}
A,47,20360548,1000,2.0,did,2.1240001847453938,0.12400018474539376,True,,1000,508,492,,,False,ATE/ATT under constant tau,,False,,,,,delta_y ~ treated,False,{}
A,47,20360548,1000,2.0,did_with_covariates,2.1763806947428095,0.17638069474280949,True,,1000,508,492,,,False,ATE/ATT under constant tau,"x1,x2",False,,,,,delta_y ~ treated + x1 + x2,False,{}
A,47,20360548,1000,2.0,psm_did,2.3302946136500493,0.3302946136500493,True,,1000,508,492,508.0,238.0,True,ATT,"x1,x2",False,0.0014954733249333523,0.03245656327522772,0.013779527559055118,,,False,{}
A,48,20360549,1000,2.0,psm,2.4744986226555836,0.4744986226555836,True,,1000,498,502,498.0,246.0,True,ATT,"x1,x2",False,0.0021413846838648025,0.0926991494821473,0.03413654618473896,,,False,{}
A,48,20360549,1000,2.0,did,2.1425546159374056,0.1425546159374056,True,,1000,498,502,,,False,ATE/ATT under constant tau,,False,,,,,delta_y ~ treated,False,{}
A,48,20360549,1000,2.0,did_with_covariates,2.1127388039135426,0.11273880391354263,True,,1000,498,502,,,False,ATE/ATT under constant tau,"x1,x2",False,,,,,delta_y ~ treated + x1 + x2,False,{}
A,48,20360549,1000,2.0,psm_did,2.0210871581537537,0.021087158153753727,True,,1000,498,502,498.0,246.0,True,ATT,"x1,x2",False,0.0021413846838648025,0.0926991494821473,0.03413654618473896,,,False,{}
A,49,20360550,1000,2.0,psm,2.469407463467792,0.46940746346779205,True,,1000,511,489,511.0,243.0,True,ATT,"x1,x2",False,0.002488995540363704,0.11350387060288947,0.0410958904109589,,,False,{}
A,49,20360550,1000,2.0,did,2.0239654150660575,0.023965415066057538,True,,1000,511,489,,,False,ATE/ATT under constant tau,,False,,,,,delta_y ~ treated,False,{}
A,49,20360550,1000,2.0,did_with_covariates,2.003664441197994,0.0036644411979938063,True,,1000,511,489,,,False,ATE/ATT under constant tau,"x1,x2",False,,,,,delta_y ~ treated + x1 + x2,False,{}
A,49,20360550,1000,2.0,psm_did,1.9276714046483954,-0.07232859535160463,True,,1000,511,489,511.0,243.0,True,ATT,"x1,x2",False,0.002488995540363704,0.11350387060288947,0.0410958904109589,,,False,{}
A,50,20360551,1000,2.0,psm,2.3028297181333253,0.30282971813332527,True,,1000,484,516,484.0,233.0,True,ATT,"x1,x2",False,0.0012356000058367038,0.05478135703204101,0.010330578512396695,,,False,{}
A,50,20360551,1000,2.0,did,1.8704857075623738,-0.12951429243762624,True,,1000,484,516,,,False,ATE/ATT under constant tau,,False,,,,,delta_y ~ treated,False,{}
A,50,20360551,1000,2.0,did_with_covariates,1.8820409104599165,-0.1179590895400835,True,,1000,484,516,,,False,ATE/ATT under constant tau,"x1,x2",False,,,,,delta_y ~ treated + x1 + x2,False,{}
A,50,20360551,1000,2.0,psm_did,1.7898743279313034,-0.2101256720686966,True,,1000,484,516,484.0,233.0,True,ATT,"x1,x2",False,0.0012356000058367038,0.05478135703204101,0.010330578512396695,,,False,{}
A,51,20360552,1000,2.0,psm,2.4942658681835073,0.49426586818350726,True,,1000,490,510,490.0,243.0,True,ATT,"x1,x2",False,0.0012971424787349337,0.0296255532229035,0.0020408163265306124,,,False,{}
A,51,20360552,1000,2.0,did,2.065015100148809,0.06501510014880907,True,,1000,490,510,,,False,ATE/ATT under constant tau,,False,,,,,delta_y ~ treated,False,{}
A,51,20360552,1000,2.0,did_with_covariates,2.1387280052847393,0.13872800528473928,True,,1000,490,510,,,False,ATE/ATT under constant tau,"x1,x2",False,,,,,delta_y ~ treated + x1 + x2,False,{}
A,51,20360552,1000,2.0,psm_did,2.110574473136375,0.11057447313637514,True,,1000,490,510,490.0,243.0,True,ATT,"x1,x2",False,0.0012971424787349337,0.0296255532229035,0.0020408163265306124,,,False,{}
A,52,20360553,1000,2.0,psm,2.2615950980340807,0.26159509803408065,True,,1000,492,508,492.0,244.0,True,ATT,"x1,x2",False,0.0019975277091756113,0.03439868798736745,0.014227642276422764,,,False,{}
A,52,20360553,1000,2.0,did,1.9398783143221234,-0.06012168567787657,True,,1000,492,508,,,False,ATE/ATT under constant tau,,False,,,,,delta_y ~ treated,False,{}
A,52,20360553,1000,2.0,did_with_covariates,2.000270985602801,0.0002709856028011437,True,,1000,492,508,,,False,ATE/ATT under constant tau,"x1,x2",False,,,,,delta_y ~ treated + x1 + x2,False,{}
A,52,20360553,1000,2.0,psm_did,1.937144476940102,-0.06285552305989794,True,,1000,492,508,492.0,244.0,True,ATT,"x1,x2",False,0.0019975277091756113,0.03439868798736745,0.014227642276422764,,,False,{}
A,53,20360554,1000,2.0,psm,2.618827249994977,0.6188272499949772,True,,1000,497,503,497.0,256.0,True,ATT,"x1,x2",False,0.001506531530077968,0.03226914362806377,0.002012072434607646,,,False,{}
A,53,20360554,1000,2.0,did,2.1126210731095423,0.11262107310954228,True,,1000,497,503,,,False,ATE/ATT under constant tau,,False,,,,,delta_y ~ treated,False,{}
A,53,20360554,1000,2.0,did_with_covariates,2.1209276813776503,0.12092768137765031,True,,1000,497,503,,,False,ATE/ATT under constant tau,"x1,x2",False,,,,,delta_y ~ treated + x1 + x2,False,{}
A,53,20360554,1000,2.0,psm_did,2.1269009972908757,0.12690099729087567,True,,1000,497,503,497.0,256.0,True,ATT,"x1,x2",False,0.001506531530077968,0.03226914362806377,0.002012072434607646,,,False,{}
A,54,20360555,1000,2.0,psm,2.4562108576547077,0.4562108576547077,True,,1000,476,524,476.0,244.0,True,ATT,"x1,x2",False,0.0011437529136357001,0.058520192443362595,0.012605042016806723,,,False,{}
A,54,20360555,1000,2.0,did,1.9367632977681954,-0.06323670223180455,True,,1000,476,524,,,False,ATE/ATT under constant tau,,False,,,,,delta_y ~ treated,False,{}
A,54,20360555,1000,2.0,did_with_covariates,1.8911054030157934,-0.10889459698420656,True,,1000,476,524,,,False,ATE/ATT under constant tau,"x1,x2",False,,,,,delta_y ~ treated + x1 + x2,False,{}
A,54,20360555,1000,2.0,psm_did,1.8744366496900928,-0.12556335030990717,True,,1000,476,524,476.0,244.0,True,ATT,"x1,x2",False,0.0011437529136357001,0.058520192443362595,0.012605042016806723,,,False,{}
A,55,20360556,1000,2.0,psm,2.287512294967223,0.2875122949672231,True,,1000,501,499,501.0,244.0,True,ATT,"x1,x2",False,0.001352224035469701,0.05567539495097307,0.011976047904191617,,,False,{}
A,55,20360556,1000,2.0,did,1.9199257719478342,-0.0800742280521658,True,,1000,501,499,,,False,ATE/ATT under constant tau,,False,,,,,delta_y ~ treated,False,{}
A,55,20360556,1000,2.0,did_with_covariates,1.9500715044300905,-0.049928495569909526,True,,1000,501,499,,,False,ATE/ATT under constant tau,"x1,x2",False,,,,,delta_y ~ treated + x1 + x2,False,{}
A,55,20360556,1000,2.0,psm_did,1.7968786157768701,-0.20312138422312986,True,,1000,501,499,501.0,244.0,True,ATT,"x1,x2",False,0.001352224035469701,0.05567539495097307,0.011976047904191617,,,False,{}
A,56,20360557,1000,2.0,psm,2.3308436621140833,0.33084366211408334,True,,1000,485,515,485.0,239.0,True,ATT,"x1,x2",False,0.00151469419748196,0.02984523558405383,0.004123711340206186,,,False,{}
A,56,20360557,1000,2.0,did,1.9501891858395628,-0.0498108141604372,True,,1000,485,515,,,False,ATE/ATT under constant tau,,False,,,,,delta_y ~ treated,False,{}
A,56,20360557,1000,2.0,did_with_covariates,1.943263181514434,-0.05673681848556611,True,,1000,485,515,,,False,ATE/ATT under constant tau,"x1,x2",False,,,,,delta_y ~ treated + x1 + x2,False,{}
A,56,20360557,1000,2.0,psm_did,1.8170374575145882,-0.18296254248541177,True,,1000,485,515,485.0,239.0,True,ATT,"x1,x2",False,0.00151469419748196,0.02984523558405383,0.004123711340206186,,,False,{}
A,57,20360558,1000,2.0,psm,2.5106187253289183,0.5106187253289183,True,,1000,521,479,521.0,232.0,True,ATT,"x1,x2",False,0.00131710741433975,0.01273487861342304,0.0,,,False,{}
A,57,20360558,1000,2.0,did,2.001724026547654,0.0017240265476541339,True,,1000,521,479,,,False,ATE/ATT under constant tau,,False,,,,,delta_y ~ treated,False,{}
A,57,20360558,1000,2.0,did_with_covariates,1.9623278174053582,-0.03767218259464178,True,,1000,521,479,,,False,ATE/ATT under constant tau,"x1,x2",False,,,,,delta_y ~ treated + x1 + x2,False,{}
A,57,20360558,1000,2.0,psm_did,2.0883840587477263,0.08838405874772626,True,,1000,521,479,521.0,232.0,True,ATT,"x1,x2",False,0.00131710741433975,0.01273487861342304,0.0,,,False,{}
A,58,20360559,1000,2.0,psm,2.0719413161008817,0.07194131610088172,True,,1000,505,495,505.0,241.0,True,ATT,"x1,x2",False,0.002809294689349689,0.09097063586447174,0.0594059405940594,,,False,{}
A,58,20360559,1000,2.0,did,1.8532982534605047,-0.1467017465394953,True,,1000,505,495,,,False,ATE/ATT under constant tau,,False,,,,,delta_y ~ treated,False,{}
A,58,20360559,1000,2.0,did_with_covariates,1.7870056103479688,-0.2129943896520312,True,,1000,505,495,,,False,ATE/ATT under constant tau,"x1,x2",False,,,,,delta_y ~ treated + x1 + x2,False,{}
A,58,20360559,1000,2.0,psm_did,1.7313109014272774,-0.2686890985727226,True,,1000,505,495,505.0,241.0,True,ATT,"x1,x2",False,0.002809294689349689,0.09097063586447174,0.0594059405940594,,,False,{}
A,59,20360560,1000,2.0,psm,2.537260752216726,0.5372607522167261,True,,1000,506,494,506.0,247.0,True,ATT,"x1,x2",False,0.001508855414890442,0.0440464837159561,0.01383399209486166,,,False,{}
A,59,20360560,1000,2.0,did,2.2102576367481683,0.21025763674816833,True,,1000,506,494,,,False,ATE/ATT under constant tau,,False,,,,,delta_y ~ treated,False,{}
A,59,20360560,1000,2.0,did_with_covariates,2.198297072908628,0.1982970729086282,True,,1000,506,494,,,False,ATE/ATT under constant tau,"x1,x2",False,,,,,delta_y ~ treated + x1 + x2,False,{}
A,59,20360560,1000,2.0,psm_did,2.218984317449697,0.21898431744969704,True,,1000,506,494,506.0,247.0,True,ATT,"x1,x2",False,0.001508855414890442,0.0440464837159561,0.01383399209486166,,,False,{}
A,60,20360561,1000,2.0,psm,2.5179561150924337,0.5179561150924337,True,,1000,502,498,502.0,240.0,True,ATT,"x1,x2",False,0.0016628733502140648,0.03989166853194437,0.0099601593625498,,,False,{}
A,60,20360561,1000,2.0,did,2.08411163174026,0.08411163174026015,True,,1000,502,498,,,False,ATE/ATT under constant tau,,False,,,,,delta_y ~ treated,False,{}
A,60,20360561,1000,2.0,did_with_covariates,2.0834842381695093,0.08348423816950934,True,,1000,502,498,,,False,ATE/ATT under constant tau,"x1,x2",False,,,,,delta_y ~ treated + x1 + x2,False,{}
